id_ticket,categoria,subcategoria,inicio_falla,cierre_falla,tiempo_total,tg_region,direccion,abierto_por,fecha_asignacion,equipo_asignado,grupo_asignado,agente_asignado,descripcion,tipo_de_problema,tipo_de_producto,inicio_afectacion,fin_afectacion,desc_falla,severidad,tg_cantidad_dslam,tg_severidad,grupo_que_resolvio,cerrado_por,codigo_de_resolucion,res_anal_code,estatus_del_ticket,tiempo_de_cierre,resolucion,tg_cant_clientes_afectados,tg_cantidad_celdas,tipo,falla_de_fibra_óptica,reparación_principal_fo,reparación_específica_fo
F4868116,DATOS,SWITCH,2023-01-03 08:27:20,2023-01-03 15:20:41,6.89,ORIENTE,CAMOTAN Y JOCOTAN CELDA,tmipuser,2023-01-03 08:35:27,GT - F.O MOVIL,DESCONOCIDO,estefany.roldan,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: UJOCGTJAN1W1A02A25ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,03/01/2023 08:07:11,2023-01-03 15:15:02,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: UJOCGTJAN1W1A02A25ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.0.67
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mne",Critica,0,3,GT - F.O MOVIL,diego.taguite,VENTANA DE MANTENIMIENTO ,FIBRA OPTICA,closed,2023-01-03," -*-* JORGE PERALTA  SE ENCONTREO ATENUANCION A 2.099 KM SE BAJO LA MUFA Y SE REMPLAZO EL HILO DE LA MISMA (ENLACE DE UFINET ) , S*--*",0,0.0,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.4 CAMBIO DE CORDON OPTICO O PIGTAIL MONOMDO DE CUALQUIER T
F4868571,DATOS,ROUTER,2023-01-03 14:38:42,2023-01-03 17:17:52,2.65,METROPOLITANA,EL CARMEN UR,tmipuser,2023-01-03 14:53:17,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTECN1D2A11B02EIM2 | Puerto: GigabitEthernet6/0/1 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,03/01/2023 14:30:08,2023-01-03 17:13:55,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTECN1D2A11B02EIM2 | Puerto: GigabitEthernet6/0/1 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.9
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemon",Critica,0,2,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-03, RUDY SIPAQUE INDICA QUE SE CONTABA CON HILO DESCONECTADO SE PROCEDE A FUCIONAR RESTABLECIENDO SERVICIO VALIDA ENLACE JOSE PORTILLO DE BO IP TRAMO EL CARMEN UR HACIA MONTE MARIA  NOC REGIONAL CIERRE FA,1,10.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4868640,TRANSMISION,FIBRA OPTICA,2023-01-03 15:22:44,2023-01-04 01:54:35,10.53,METROPOLITANA,EDIFICIO CENTRAL,tmipuser,2023-01-03 15:55:43,FRONT OFFICE,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"RMDOMAIN .Alcatel_1354_General PATH ""1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4""",CAIDA TOTAL,CORTE DE FIBRA,03/01/2023 15:17:18,2023-01-04 01:54:32,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=6597136|fr",Critica,0,2,FRONT OFFICE,bernie.cubur,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-04," INFORMA JOSE ESCOBAR QUE SE CIERRE  SE INSTALARON 200 MTS DE CABLE OPTICO 96 FUSIONES, TRABAJO EN LUGAR IVAN ALARCON, ARTURO ISAGUIRRE, ARIEL CHACON  ROBERTO ESTRADA  Y DANIEL GAMEZ.  VALIDA DE BO TX ",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4868752,TRANSMISION,FIBRA OPTICA,2023-01-03 16:57:07,2023-01-03 21:29:14,4.54,METROPOLITANA,GUARDA VIEJO ABAJO,javier.castillo,2023-01-03 17:07:52,FRONT OFFICE,WO - CLAROFIBRAOPTICA,rodriguez.brayan,SIGUIENTE ENLACE QUE SE ENCUENTRA DOWN AMX-2 || INC || APRLINE || GUARDA VIEJO - PUERTO SAN JOSE || ,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,03/01/2023 16:57:05,2023-01-03 21:29:12,SIGUIENTE ENLACE QUE SE ENCUENTRA DOWN AMX-2 || INC || APRLINE || GUARDA VIEJO - PUERTO SAN JOSE || 2023010375000087,Alta,0,Falla con Afectación,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-03," SEGUN CONFIRMA HASLLER VIA WHATSAPP: ""SE UBICÓ DAÑO OCASIONADO POR CAMIONES CAÑEROS, SE PROCEDIÓ A INSTALAR TRAMO DE 150 MTS PARA HACER 2 EMPALMES DE 48FO, SE INSTALÓ 1 POSTE POR REEMPLAZO DE POSTE CH",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F4869718,DATOS,ROUTER,2023-01-04 15:17:50,2023-01-04 22:06:01,6.8,OCCIDENTE,AEROPUERTO QUETZALTENANGO CELDA,tmipuser,2023-01-04 16:12:44,FRONT OFFICE,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: QTZLGTAQN1W1A02AA2ENM2 | Puerto: GigabitEthernet0/2/5 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,04/01/2023 15:00:53,2023-01-04 21:08:22,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: QTZLGTAQN1W1A02AA2ENM2 | Puerto: GigabitEthernet0/2/5 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.178.65.1
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",Critica,0,2,FRONT OFFICE,juan.guillen,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-04," OSCAR RODAS INDICA QUE SE CORRIO 20 MTS DE RESERVA, SE INSTALO 1 MUFA TYCO, SE REALIZARON 24 FUSIONES, TRABAJO CON MANOLO RAMOS Y OSCAR VALDEZ.  CORTE PROVOCADO POR CAIDA DE POSTE.",176,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4870211,TRANSMISION,RADIOS SDH,2023-01-05 06:58:35,2023-01-05 14:32:14,7.56,OCCIDENTE,COATEPEQUE CELDA,alejandro.rodriguez,2023-01-05 07:21:22,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,marcos.balsells,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN EL GESTOR ZTE ENTRE COATEPEQUE - TAPACHULA,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,05/01/2023 06:58:19,2023-01-05 14:19:10,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN EL GESTOR ZTE ENTRE COATEPEQUE - TAPACHULA,Alta,0,3,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-05," SE LE LLAMA OSCAR RODAS PARA INFORMARLE QUE UFINET SOLICITO VALIDACION DE SERVICIOS VIA WATSSAP  POR CONTRA CON TRABAJOS CONCLUIDOS  , SOLICITA SE ENLACE CON BO TX  ATIENDE PHILIPE MATUTE QUIEN VALIDA",0,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4870774,DATOS,ROUTER,2023-01-05 14:07:31,2023-01-05 20:10:22,6.05,ORIENTE,RIO GRANDE CELDA,tmipuser,2023-01-05 14:23:41,FRONT OFFICE,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: UQUEGTRGN1T1A01A37YOM1 (CELDA RIO GRANDE 1302) | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,05/01/2023 13:52:01,2023-01-05 20:10:21,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: UQUEGTRGN1T1A01A37YOM1 (CELDA RIO GRANDE 1302) | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.0.83
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device t",Critica,0,2,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-05," INFORMA FRANCISCO TORRES QUE SE JALO RESERVA DE 30 MTS DE REALIZAN 12 FUCIONES CORTE DEBIDO A ACCIDENTE DE TRANSITO, TRABAJO HANS BARRIOS LUIS RODRIGUEZ Y OSCAR RIOS",0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F4871633,DATOS,SWITCH,2023-01-06 10:00:04,2023-01-06 16:58:31,6.97,OCCIDENTE,XAB FLORENCIA CELDA,tmipuser,2023-01-06 11:23:59,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: QCOLGTXIN1W1A01A05ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,06/01/2023 09:40:04,2023-01-06 15:38:16,"GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: QCOLGTXIN1W1A01A05ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.105.51.95
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Se ha detectado una falla en u",Critica,0,3,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-06, CARLOS RODAS INDICA QUE SE CAMBIO PICTAILS EN AMBOS SITIOS  Y SE REALIZARON 4 FUCIONES ATIENDE CARLO MAZARIEGOS Y CARLOS GODINES VALIDA ENLACE BYRON RODRIGUEZ DE BO IP  TRAMO CELDA XAB Y FINCA FLORENC,0,0.0,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F4872738,DATOS,SWITCH,2023-01-07 11:53:33,2023-01-07 18:36:17,6.71,OCCIDENTE,TIERRAS DEL PUEBLO CELDA,tmipuser,2023-01-07 14:12:15,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,walfred.rubi,Guatemala || MZTNGTTPN1T1A01A16YOM1 || =NodeDown ||  || down ||  ||  || TIERRAS DEL PUEBLO CELDA || 10.72.36.154,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,07/01/2023 11:46:39,2023-01-07 18:36:16,"Guatemala || MZTNGTTPN1T1A01A16YOM1 || =NodeDown ||  || down ||  ||  || TIERRAS DEL PUEBLO CELDA || 10.72.36.154

Ping failed: fping reported 100% ping loss, omkState down
           ::::RAW DATA::::
            omkId = 63b9b05cb42359344e55ae8c
            omkTime = 1673113599
            omkDate = ",Critica,0,2,GT - F.O MOVIL,julio.barrera,FALLA DE RED COMERCIAL,FUERZA Y CLIMA,closed,2023-01-07, SE OBSERVA ENLACE RECUPERADO EN RANGO   <MZTNGTCUN1W1A01AA2YOM1>DIS INTERFACE DES | IN 2/4 INTERFACE                   DESCRIPTION GE0/2/4                     NNI_L2A_SW_10.72.36.154 _GI0/2/5_FO_G_CEL,0,1.0,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F4873253,DATOS,SWITCH,2023-01-08 07:31:27,2023-01-08 13:24:51,5.89,CENTRAL,NUEVA PROVIDENCIA TIQUISATE CELDA,tmipuser,2023-01-08 07:47:24,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,estefany.roldan,Guatemala || ETIQGTNPN1W1C01A25YOM1 || =NodeDown ||  || down ||  ||  || NUEVA PROVIDENCIA TIQUISATE CELDA || 10.72.40.163,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,08/01/2023 07:20:59,2023-01-08 12:13:26,"Guatemala || ETIQGTNPN1W1C01A25YOM1 || =NodeDown ||  || down ||  ||  || NUEVA PROVIDENCIA TIQUISATE CELDA || 10.72.40.163

Ping failed: fping reported 100% ping loss, omkState down
           ::::RAW DATA::::
            omkId = 63bac397b4235911046dc8fa
            omkTime = 1673184059
            o",Critica,0,2,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-08," COMENTARIO GENERAL DE CIERRE: SE LOCALIZO DAÑO CAUSADO POR FRICCIÓN CONTRA ÁRBOL, SE CORRIO UNA RESERVA DE 3 POSTES ANTES Y SE REALIZÓ UN EMPALME DE 12 FUSIONES, SE INSTALO 1 MUFA 3M S4 RECICLADA, 12 ",1,0.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4873255,DATOS,ROUTER,2023-01-08 07:35:32,2023-01-08 15:52:34,8.28,METROPOLITANA,SANTA LUISA UR,tmipuser,2023-01-08 08:14:27,GT - F.O MOVIL,WO - UFINET,estefany.roldan,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: GNCYGTSLN1D1B04A081BM1 | Puerto: GigabitEthernet0/3/1 Interfaz Generica,INTERMITENCIA,DESCONFIGURADO,08/01/2023 07:30:18,2023-01-08 15:19:00,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: GNCYGTSLN1D1B04A081BM1 | Puerto: GigabitEthernet0/3/1 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.31.225.55
Causa Probable: 
Descripcion de Alarma (ESP): Descripcion en Espanol NO proporcionada. 
Mnem",Critica,0,Falla sin Afectación,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-08," MARCO TULIO PEREZ INDICA QUE HENDERSON IRIAS  DE BO IP OPERATIVO ATN    Y REDUNDANCIA   UFINET ATIENDE FALLA NO BRINDA MAYOR DATA PARA CIERRE DE FALLA S SOLO INDICA TENDERÁ TRAMO Y 2 CAJAS DE EMPALME,",0,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F4873838,DATOS,SWITCH,2023-01-09 08:34:48,2023-01-09 15:50:05,7.25,ORIENTE,PUERTO BARRIOS UR,tmipuser,2023-01-09 08:44:49,FRONT OFFICE,WO - CLAROFIBRAOPTICA,estefany.roldan,Guatemala || IPBAGTPBN1D1IGM6 || =InterfaceDown || GigabitEthernet0/18 || down ||  ||  || PUERTO BARRIOS UR || 10.72.43.7,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,09/01/2023 08:30:35,2023-01-09 14:31:04,"Guatemala || IPBAGTPBN1D1IGM6 || =InterfaceDown || GigabitEthernet0/18 || down ||  ||  || PUERTO BARRIOS UR || 10.72.43.7

Interface Down, omkState down
           ::::RAW DATA::::
            omkId = 63bc2566b4235953e246a92f
            omkTime = 1673274635
            omkDate = 
            omkNod",Critica,0,2,FRONT OFFICE,juan.guillen,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-09," KENNET BROWN  INDICA QUE  SI INSTALA 235 METROS DE FO  2 MUFAS NUEVAS  SE REALIZARON 2 SUBIDAS DE CANALIZACION   24 FUCIONES  EN C/MUFA  TAMBIEN SE INSTALARON 4 POSTES DE MADERA DE 25"" EN CONJUNTO EL ",1,2.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F4874405,TRANSMISION,FIBRA OPTICA,2023-01-09 15:53:42,2023-01-09 21:31:53,5.64,CENTRAL,BARBERENA UR,tmipuser,2023-01-09 16:19:37,GT - F.O MOVIL,WO - UFINET,rodriguez.brayan,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)""",CAIDA TOTAL,CORTE DE FIBRA,09/01/2023 15:50:22,2023-01-09 20:19:24,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|c",Critica,0,2,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-09,  INFORMA  DANILO PEREZ INDICA QUE SE TENIA CORTE DE FIBRA  PERSONAL DE  UFINET REALIZO  REPARACIONES  Y  SE CONFIRMO  LOS  ENLACES CON   FERNANDO  ESCOBAR  DE  GESTION  TX  VERIFICANDO QUE LOS  ENLACE,0,1.0,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F4875220,TRANSMISION,FIBRA OPTICA,2023-01-10 11:17:11,2023-01-10 20:48:31,9.52,ORIENTE,PIEDRA DE CAL XT CELDA,christopher.reyes,2023-01-10 11:26:56,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,estefany.roldan,PERDIDA DE SEÑAL A NIVEL DWDM 1353NM XT ENTRE PIEDRA DE CAL - RIO HONDO,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,10/01/2023 11:17:09,2023-01-10 19:45:13,PERDIDA DE SEÑAL A NIVEL DWDM 1353NM XT ENTRE PIEDRA DE CAL - RIO HONDO,Alta,0,Falla con Afectación,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-10, JESUS MARROQUIN INDICA QUE PESONAL DE TELXIUS REPARO LA FIBRA DEJANDO TODO OK. CONFIRMA ELDER ORDOÑEZ Y EMILIO COYOY DE BO TX.  POR LO QUE SOLICITA CIERRE.  NOC REGIONAL CIERRE FALLA: F4875220 FECHA D,1,0.0,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F4875598,DATOS,SWITCH,2023-01-10 17:19:04,2023-01-11 16:05:47,22.78,ORIENTE,FINCA BONANZA CELDA,tmipuser,2023-01-10 17:38:53,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marcos.balsells,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A09YOM1 (FINCA BONANZA ID 1372) | Puerto: GigabitEthernet0/2/4 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,10/01/2023 16:58:56,2023-01-11 15:48:56,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A09YOM1 (FINCA BONANZA ID 1372) | Puerto: GigabitEthernet0/2/4 Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.224.9
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Mo",Critica,0,3,FRONT OFFICE,juan.guillen,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-11," INMER VALLADARES EN CONJUNTO CON ERICK HERNANDEZ Y JULIO CASTELLANOS SOLICITAN EL CIERRE INDICAN QUE BAJO ATENUACION  LOCALIZADA A 2.1 KM DE EL TAMARINDO CELDA HACIA FINCA BONANZA  , TAMBIEN LIMPIEZA ",0,0.0,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE
F4876241,DATOS,ROUTER,2023-01-11 10:24:25,2023-01-11 15:27:04,5.04,CENTRAL,ANTIGUA GUATEMALA UR,tmipuser,2023-01-11 10:44:47,FRONT OFFICE,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: ANGTGTANN1B1B03B02EIM2 | Puerto: GigabitEthernet6/1/4 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,11/01/2023 10:13:37,2023-01-11 15:25:28,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: ANGTGTANN1B1B03B02EIM2 | Puerto: GigabitEthernet6/1/4 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.29
Causa Probable: 
Descripcion de Alarma (ESP): Descripcion en Espanol NO proporcionada. 
Mn",Critica,0,2,FRONT OFFICE,juan.guillen, REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,2023-01-11," FREDY PIXOLA (FIBRA) SE CORRIO 80MTS FIBRA DE 12. SE HICIERON 2 EMPALMES, MUFA FOX 450.. EN EL OTRO EXTREMO 1 MUFA L5. CODIGO 3.3.4 LONGITUD : 14.541655 LATITUD: -90.724388 TRAMO:  ANTIGUA GUATEMALA, ",1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F4876308,DATOS,SWITCH,2023-01-11 11:04:50,2023-01-11 21:22:46,10.3,METROPOLITANA,LOURDES,tmipuser,2023-01-11 20:16:27,FRONT OFFICE,WO - CLAROFIBRAOPTICA,thomas.peliz,Guatemala || GNCYGTLON2D1D05A241BM1 || =InterfaceDown || GigabitEthernet0/3/7 || down ||  ||  || LOURDES || 10.78.16.112,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,11/01/2023 11:01:20,2023-01-11 21:22:44,"Guatemala || GNCYGTLON2D1D05A241BM1 || =InterfaceDown || GigabitEthernet0/3/7 || down ||  ||  || LOURDES || 10.78.16.112

MSAN CANTON JAGUEY - GUATGTCYN1C1A01A06COA0 (10.102.135.44)_GE0/3/6-GE0/3/7, omkState down
           ::::RAW DATA::::
            omkId = 63beebbcb423596b1f37e01d
            om",Critica,0,2,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-01-11, FAVOR DE ABRIR NUEVA FALLA POR BAJA POTENCIA YA QUE ESTA FUE ABIERTA POR MSAN FUERA DE SERVICIO.,1,0.0,ACCESO,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES
F4876566,TRANSMISION,DWDM,2023-01-11 11:55:59,2023-01-11 15:40:25,3.74,ORIENTE,COBAN UR,tmipuser,2023-01-11 12:15:30,FRONT OFFICE,DESCONOCIDO,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCOBGTCO,CAIDA TOTAL,DWDM SIN PROTECCION,11/01/2023 11:54:08,2023-01-11 15:36:35,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS thresho,Critica,0,2,FRONT OFFICE,juan.guillen,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-01-11," UFINET INFORMA CORTE DE FO POR CORTOCIRCUITO SOLUCIÓN: SE CORRE RESERVA Y SE INSTALA CAJA DE EMPALMES  SE VALIDA ENLACE CON  BO TX CONFIRMA EMILIO COYOY DE GESTION , PROVEEDOR NO DETALLA MAYO INFORMAC",1,0.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
