recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
11,F5346881,F5346881-004,TRANSMISION,FIBRA OPTICA,TELGUA,02/01/2024 17:13:51,03/01/2024 05:22:11,12.14,Guatemala,METROPOLITANA,TORRE ZONA 08,tmipuser,02/01/2024 19:51:19,GT - F.O MOVIL,WO - CCR GT,,marioa.hernandez,"INC_100MS_NE .gt.tx.SNMRGTMLHM0_A18 RESOURCE ""Section 01/SM64/TEUHM4/MALHM_AC2-1  SINF64F-1-2-3-1""",CAIDA TOTAL,CORTE DE FIBRA,02/01/2024 17:05:01,03/01/2024 04:34:04,"ManagedObject: INC_100MS_NE .gt.tx.SNMRGTMLHM0_A18 RESOURCE ""Section 01/SM64/TEUHM4/MALHM_AC2-1  SINF64F-1-2-3-1""
AddText: Section 01/SM64/TEUHM4/MALHM_AC2-1 SINF64F-1-2-3-1",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JAN-24,"FAVOR INDICAR DESDE DONDE SE ESTA RECIBIENDO LA DEGRADACION, SE TIENE QUE REALIZAR PREUBAS EN AMBOS PUNTOS  SE LE LLAMA A RUDI MADRID QUIEN INDICA RENSO Y SERGIO VELIZ QUE SE ATENDERA EN HORARIO DE VE",0,1,14.715450,-92.102038,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,CC_CLH_GT_INTERNET_TECUN_UMAN_SAN_MARCOS,
12,F5347138,F5347138-003,DATOS,ROUTER,TELGUA,03/01/2024 06:03:57,03/01/2024 11:10:46,5.11,Guatemala,METROPOLITANA,TICAMEX CELDA,tmipuser,03/01/2024 06:13:12,FRONT OFFICE,WO - CCR GT,,marioa.hernandez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GVNUGTTIN1W1A01A04ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,03/01/2024 05:47:17,03/01/2024 10:54:13,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GVNUGTTIN1W1A01A04ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.31.204.93
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",1,0,2,Closed,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JAN-24,"-*SE LLAMA A 58260639 JOEL RODRIGUEZ INDICA QUE SE CORRE 100 MTS DE RESERVA EN CABLE DE 12 FIBRAS Y SE REALIZAN LAS MISMAS FUSIONES, SE INSTALA MUFFA COYOTE, DAÑO CAUSADO POR UN TRAILER QUE DERRIBO 3",0,1,14.50834,-90.58023,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
13,F5347177,F5347177-002,TRANSMISION,DWDM,TELGUA,03/01/2024 07:08:38,03/01/2024 15:38:27,8.5,Guatemala,OCCIDENTE,TECUN UMAN UR,tmipuser,03/01/2024 10:33:40,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,romeoe.luna,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: NAYUGTTU,CAIDA TOTAL,DWDM SIN PROTECCION,03/01/2024 06:59:35,03/01/2024 15:38:23,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower th,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-JAN-24,"INFORMA CARLOS MAZARIEGOS QUE SE ENCONTRO DAÑO POR TALA DE ARBOLES SE CORRE RESERVA A 60MTS SE REALIZA EMPALME DE 24FUSIONES SE UTILIZA UNA MUFA TELETECNO Y 24TERMO PROTECTORES, TRABJO EN CAMPO OMAR R",1,10,14.74934,-92.10458,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
14,F5347548,,CLARO TV,RED HFC,TELGUA,03/01/2024 12:34:08,03/01/2024 15:00:54,2.45,Guatemala,METROPOLITANA,DON JUSTO UR/SALA VIDEO HUB,ronal.marcos,03/01/2024 13:49:30,GT - F.O VOC,WO - CCR GT,,rodriguez.brayan,DJU09 CAIDA TOTAL DE NODO SIN SEÑAL HFC,CAIDA TOTAL,INTERNET_TV_VOZ,03/01/2024 12:34:06,03/01/2024 15:00:50,DJU09 CAIDA TOTAL DE NODO SIN SEÑAL HFC,2,0,2,Closed,GT - F.O VOC,ronal.marcos,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JAN-24,"JOSE ESCOBAR INDICA SE INSTALARON 80 METROS DE CABLE OPTICO Y SE REALIZARON 12 FUSIONES 6 EN  CADA EXTREMO TRABAJO EN LUGAR ROBERTO ESTRADA Y WAGNER CARDONA, LA FALLA FUE TRASLADA POR RICARDO BARRIOS",50,0,14.525352,-90.441679,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
15,F5347745,F5347745-002,TRANSMISION,DWDM,TELGUA,03/01/2024 14:53:58,03/01/2024 17:07:55,2.23,Guatemala,CENTRAL,BARBERENA UR,tmipuser,03/01/2024 15:03:29,FRONT OFFICE,WO - CCR GT,,hugok.anderson,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Barberena | Puerto: 0-GuardaV/Ahuachapan-4-11AST2-1(RM1/TM1 Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.74 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: OBARGTBA,CAIDA TOTAL,DWDM SIN PROTECCION,03/01/2024 14:51:24,03/01/2024 17:07:54,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Barberena | Puerto: 0-GuardaV/Ahuachapan-4-11AST2-1(RM1/TM1 Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.74 Causa Probable: OSC_LOS is declared if the input power is lower th,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JAN-24,"COMENTARIO GENERAL DE CIERRE: SE ENCONTRO FIBRA ÓPTICA DAÑADA, POR MAQUINARIA TRABAJANDO EN EL LUGAR, SE INSTALARON 200 METROS DE FO ADSS DE 24 FO, SU UTILIZARON 8 PREFORMADOS PLP, 1 MUFA 3M S4 NUEVA,",0,1,14.347258,-90.454727,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
16,F5347912,F5347912-003,TRANSMISION,DWDM,TELGUA,03/01/2024 17:30:30,03/01/2024 21:45:20,4.25,Guatemala,CENTRAL,TAXISCO UR,garza.stebee,03/01/2024 17:45:20,GT - F.O MOVIL,WO - CCR GT,,hugok.anderson,GT | ALARMA: OSC_LOS | DESCRIPCION: LOSS OF OSC INTERFACE INPUT OPTICAL POWER | EQUIPO: GT_TAXISCO |,ENLACE FUERA DE GESTION,CORTE DE FIBRA,03/01/2024 16:10:06,03/01/2024 21:45:19,GT | ALARMA: OSC_LOS | DESCRIPCION: LOSS OF OSC INTERFACE INPUT OPTICAL POWER | EQUIPO: GT_TAXISCO | PUERTO: 0-SUBRACK-5-11AST2-1(RM1/TM1-DIR ESV_HACHADURA ENLACE FRONTERIZO CRITICO)-OSC:1 TIPO DE EQUIPO: OPTIX OSN 9800 - DIRECCION IP: 10.179.5.50 CAUSA PROBABLE: OSC_LOS IS DECLARED IF THE INPUT POW,3,0,Falla con Afectación,Closed,GT - F.O MOVIL,luis.escobar,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-JAN-24,"PERSONAL DE FIBRA INDICA VIA WHATSAPP.  E LOCALIZO DAÑO CAUSADO POR CAÍDA DE ARBOL QUEMADO REVENTADO CABLE. SE CORRIO RESERVA Y SE REALIZO UN EMPALME DE 36, SE UTILIZO MUFA RECICLADA 400B,  2 MANGUITA",1,0,13.86179077,-90.08843545,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
17,F5349129,F5349129-003,TRANSMISION,FIBRA OPTICA,TELGUA,04/01/2024 18:11:22,05/01/2024 13:57:06,19.76,Guatemala,CENTRAL,JUTIAPA CTRAL,tmipuser,04/01/2024 18:46:59,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,hugok.anderson,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/JTPAGTJUN1T1H4N6/BARGTBAN1T1H4N4_A14""",INTERMITENCIA DEL SERVICIO,FIBRA INTERMITENTE,04/01/2024 18:10:21,05/01/2024 13:57:05,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/JTPAGTJUN1T1H4N6/BARGTBAN1T1H4N4_A14""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM16/JTPAGTJUN1T1H4N6/BARGTBAN1T1H4N4_A14||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=8020",1,0,3,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,05-JAN-24,"PERSONAL DE FIBRA ATIENDE INDICANDO QUE; SE LOCALIZO DAÑO A CAUSA DE INCENDIO BAJO PUENTE, CALENTARON LA TUBERIA HG Y SE DERRITIO LA FO POR DENTRO. SE PROCEDIÓ A REALIZAR CALAS PARA DETECTAR TRITUBO Y",0,0,14.29387882,-89.90983889,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
18,F5349167,F5349167-003,DATOS,ROUTER,TELGUA,04/01/2024 18:56:27,05/01/2024 01:36:35,6.67,Guatemala,OCCIDENTE,CHIVARRETO SHELTER,tmipuser,04/01/2024 19:07:51,GT - F.O MOVIL,WO - CCR GT,,marioa.hernandez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: TSFAGTCHN1T1A01A39ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,04/01/2024 18:28:35,05/01/2024 01:13:11,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: TSFAGTCHN1T1A01A39ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.8.179
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,05-JAN-24,TAREA DE FO  5349167 *TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: SAN CARLOS SIJA A CHIVARRETO. LATITUD DE CORTE DE F. O: 14.985697 LONGITUD DE CORTE DE F.O: -91.514161 REPARACIÓN PRINCIPAL DE F.O.: 3,1,0,14.985697,-91.514161,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
19,F5350079,F5350079-002,CONMUTACION,IMS_ACCESO,TELGUA,05/01/2024 15:29:59,05/01/2024 21:02:48,5.55,Guatemala,ORIENTE,MORALES UR,tmipuser,05/01/2024 15:38:30,GT - F.O MOVIL,WO - CCR GT,,marcos.balsells,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901GPHF DEL GPON M03_IMORGTMO_OLT_MORALES,CAIDA PARCIAL,INCIDENTE CONMUTACION,05/01/2024 15:07:17,05/01/2024 21:00:27,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901GPHF DEL GPON M03_IMORGTMO_OLT_MORALES

Huawei/U2000;7342827;/rack=1/shelf=0/slot=1/domain=UNKNOWN/port=11
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical signals(LOS),
Prob",1,0,2,Closed,GT - F.O MOVIL,luis.escobar,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,05-JAN-24,"INFORMA JOSE SASO CON APOYO DE LUIS NAJERA Y OSCAR ZUÑIGA QUE SE ENCUENTRA HILO ROTO EN UNA MUFA (HUB BOX), SE REPARO EL HILO QUEDANDO SERVICIO RESTABLECIDO INDICA QUE CONFIRMA SERVICIO CON LUIS BARRI",0,1,15.477187,-88.826362,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,,
20,F5350603,F5350603-004,CONMUTACION,UNIDAD REMOTA DE ABONADOS (RSU),TELGUA,06/01/2024 09:21:37,06/01/2024 16:05:12,6.73,Guatemala,METROPOLITANA,PUERTA PARADA CELDA,andy.garcia,06/01/2024 09:44:32,FRONT OFFICE,WO - CCR GT,,marcos.balsells,PUERTA PARADA CELDA,CAIDA PARCIAL,HTI FUERA DE SERVICIO,06/01/2024 09:21:36,06/01/2024 15:55:46,"PUERTA PARADA CELDA
M00_GSCPGTPR_OLT_PUERTA_PARADA .

IP: (10.102.141.36)



MOTIVO: UPLINK OFFLINE

(ACTIVATED(OFFLINE)         FRAME:0/SLOT:10/PORT:0 --           10G OPTICAL PORT              FULL DUPLEX        10000   --           1)",2,0,2,Closed,FRONT OFFICE,josep.aguilare,CORRECCION ATENUACION FIBRA OPTICA,TRANSMISION,closed,f,,,,06-JAN-24,"SE  FUSIONAN HILOS  DAÑADOS   EN  MUFA  A760 METROS DE PUERTA PARADA CONFIRMA  SAMARA  PINELO DE  BO CX   ATENDIO O ROLANDO MARTINEZ, ANTONIO  ACU,  LEDI  QUIÑONEZ, WILSON  HECHEBERRIA   Y  ARTURO  IS",1,0,14.563919,-90.464748,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,VISTA HERMOSA-MONTE BELLO,
21,F5350884,F5350884-003,DATOS,SWITCH,TELGUA,06/01/2024 15:46:11,07/01/2024 04:02:48,12.28,Guatemala,METROPOLITANA,TORRE ZONA 08,tmipuser,06/01/2024 18:13:28,GT - F.O MOVIL,WO - CCR GT,,walfred.rubi,Mnemonico/NE No en DB || D00_HUEHGTU4N1D1A01A01EPA0_Huehuetenango_CD_HUE401 || =NodeDown ||  || down ||  ||  || TORRE ZONA 08 || 10.72.22.180,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,06/01/2024 15:36:44,06/01/2024 20:47:05,"Mnemonico/NE No en DB || D00_HUEHGTU4N1D1A01A01EPA0_Huehuetenango_CD_HUE401 || =NodeDown ||  || down ||  ||  || TORRE ZONA 08 || 10.72.22.180



Ping failed: fping reported 100% ping loss, omkState down
           ::::RAW DATA::::
            omkId = 6599c847b423594bc7317c68
            omkTime = 17",1,1,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,07-JAN-24,"SE LE LLAMA A BYRON CIFUENTES 58265307 QUIEN INDICA QUE SE REALIZO UN EMPALME, SE CORRIERON 20 MTS DE RESERVA Y SE REALIZARON 24 FUSIONES, HUBER GOMEZ Y BYRON CIFUENTES TRABAJARON EN SITIOENLACE OPERA",0,0,15.314204,-91.469133,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
22,F5351230,F5351230-001,CONMUTACION,IMS_ACCESO,TELGUA,07/01/2024 06:26:34,07/01/2024 15:57:16,9.51,Guatemala,OCCIDENTE,QUETZALTENANGO VI SHELTER HOSPITAL,tmipuser,07/01/2024 06:42:06,FRONT OFFICE,WO - CCR GT,,marioa.hernandez,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901FGHF DEL GPON M00_QTZLGTX6N1C2A01A011QA0_OLT_QUETZALTENANGO_6,CAIDA PARCIAL,INCIDENTE CONMUTACION,07/01/2024 06:10:00,07/01/2024 15:57:12,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H901FGHF DEL GPON M00_QTZLGTX6N1C2A01A011QA0_OLT_QUETZALTENANGO_6

Huawei/U2000;167773415;/rack=1/shelf=0/slot=4/domain=UNKNOWN/port=7
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected op",3,1,2,Closed,FRONT OFFICE,alexanderf.lopez,ENERGIA DC,FIBRA OPTICA,closed,f,,,,07-JAN-24,"SE LLAMA A B.O CX 24206352 PARA VALIDAR, ATIENDE MAYCOL ESTRADA CONFIRMA OPERATIVO SIN ALARMAS AUTORIZA EL CIERRE. SIN INTERVENCION TECNICA, PROBLEMA DE ENERGIA.",0,0,no brinda,no brinda,ACCESO,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES,,
23,F5351649,F5351649-001,CONMUTACION,IMS_ACCESO,TELGUA,07/01/2024 16:42:15,08/01/2024 02:12:57,9.51,Guatemala,OCCIDENTE,CHAMPERICO UR,tmipuser,07/01/2024 17:01:26,GT - F.O MOVIL,WO - CCR GT,,hugok.anderson,"HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7342129""",CAIDA TOTAL,INCIDENTE CONMUTACION,07/01/2024 16:27:08,08/01/2024 02:12:57,"ManagedObject: HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7342129""
AddText: GT - FALLA DE PASO DE ABONADO EN MSAN MA5600T M01_RCHAGTCH_CHAMPERICO POR INTERFACE SIP 1",1,1,2,Closed,GT - F.O MOVIL,luis.escobar,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,08-JAN-24,"PERSONAL DE FIBRA INDICA VIA WHATSAPP  SE ENCONTRO FIBRA ÓPTICA DAÑADA, POR CAÍDA DE ARBOLES, SE PROCEDIÓ A CORRER 2 TRAMOS DE RESERVA Y PODA PARA LIBERAR F.O. SE REALIZO UN EMPALME DE 12 FUSIONES, UN",1,0,14.340494,-91.8951300,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
24,F5351907,F5351907-003,DATOS,ROUTER,TELGUA,08/01/2024 07:22:15,09/01/2024 00:40:23,17.3,Guatemala,OCCIDENTE,MALACATAN UR,tmipuser,08/01/2024 11:22:21,GT - F.O MOVIL,WO - CCR GT,,roger.funes,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: NMALGTMAN1D1A02A03EIM2 | Puerto: 50|100GE5/0/2 Interfaz Generica,INTERMITENCIA,PUERTO FUERA DE SERVICIO,08/01/2024 07:15:42,09/01/2024 00:06:29,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: NMALGTMAN1D1A02A03EIM2 | Puerto: 50|100GE5/0/2 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.74
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: N",3,0,3,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,09-JAN-24,SE COMUNICA CARLOS FUENTES E INFORMA QUE SE TUVO DOBLE CORTE DE FIBRA; EN EL PRIMER CORTE SE REALIZO INSTALACION DE CABLE Y SE REALIZO EMPALME DE 24 FUSIONES EN AMBAS PUNTAS (48) EL PROBLEMA FUE OCASI,0,0,14.895976,-92.050779,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
25,F5352605,F5352605-002,TRANSMISION,DWDM,TELGUA,08/01/2024 18:13:15,09/01/2024 03:10:54,8.96,Guatemala,CENTRAL,PUERTO SAN JOSE CENTRO TC CELDA,alexanderf.lopez,08/01/2024 22:11:15,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,AMX-2 || INC || APR LINE || PUERTO SAN JOSE - GUARDA VIEJO || 2024010875000094,CAIDA TOTAL,DWDM CON PROTECCION AUTOMATICO,08/01/2024 18:13:11,09/01/2024 02:55:32,"AMX-2 || INC || APR LINE || PUERTO SAN JOSE - GUARDA VIEJO || 2024010875000094

SOLICITAMOS SU APOYO PARA REVISAR EL SIGUIENTE ENLACE, YA QUE ESTAMOS OBSERVANDO CORTE DE FIBRA EN EL SEGMENTO.

PUERTO SAN JOSE
GUARDA VIEJO
PUERTO SAN JOSE-GUARDA VIEJO
RUTA: CLARO
126

MEDICIONES DESDE PUERTO SAN JOSE",3,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,09-JAN-24,FALLAS NO.: F5352605 TAREA DE FO  5352605-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: REDCORE ESC-GUARDAVIEJO LATITUD DE CORTE DE F. O:  14.319528 LONGITUD DE CORTE DE F.O: -90.776204 REPARACIÓN PRINC,1,0,14.319528,-90.776204,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,GUARDA VIEJO 2-SITIO DE CELDA HOSPITAL ROOSEVELT LTE T438872,
26,F5352804,F5352804-002,DATOS,SWITCH,TELGUA,09/01/2024 00:56:03,09/01/2024 10:56:34,10.01,Guatemala,ORIENTE,AGROCARIBE CELDA,joser.marroquin,09/01/2024 01:17:46,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,FUERA DE SERVICIO EL ATN IMORGTAGN1W1A01A05ENM1 AGROCARIBE (10.103.91.9) AFECTANDO SU DEPENDENCIA,CAIDA PARCIAL,FUERA DE SERVICIO,09/01/2024 00:56:02,09/01/2024 10:48:16,"FUERA DE SERVICIO EL ATN IMORGTAGN1W1A01A05ENM1 AGROCARIBE (10.103.91.9) AFECTANDO SU DEPENDENCIA
IMORGTCBN1W1A01B01ENM1 CASA BLANCA (10.103.91.27)
IMORGTCCN1W1A01AA1YOM1 CHAMPONA (10.103.91.10)

	
RESUMEN DE SITIOS FUERA DE SERVICIO	
	
FECHA:	9/01/2024
HORA:	0:55:13
CELDAS 2G:	0
CELDAS 3G:	0
CELDAS",4,0,2,Closed,FRONT OFFICE,josep.aguilare,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,09-JAN-24,"INFORMA KENNETH BROWN QUE SE ENCONTRO SABOTAJE SE CORRIO RESERVA DE 30MTS, SE INTALO MUFA NUEVA, SE REALIZARO UN EMPALME DE 12 FUSIONES, TRABAJARON EN SITIO JOSE SASO, VICTOR MONROY, Y APOYO CONTRATIS",3,6,15.63.72,-88.54.21,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
