recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
11,F5873435,F5873435-002,DATOS,ROUTER,TELGUA,06/01/2025 06:56:58,06/01/2025 17:02:57,10.1,Guatemala,ORIENTE,SALAMA UR,tmipuser,06/01/2025 07:08:17,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,marlon.martinez,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTSAN1D1B03A351BM6 | Puerto: 50GE0/2/1 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,06/01/2025 06:39:51,06/01/2025 17:02:52,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTSAN1D1B03A351BM6 | Puerto: 50GE0/2/1 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.87.4.111
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: BSALGTSA",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,FALLA DE RED COMERCIAL,FIBRA OPTICA,closed,f,,,,06-JAN-25,EDER GARZONA  INDICA EDER GARZONA QUE HABLO CON PERSONAL DE UFINET Y QUE TERMINARON DE REPARAR E INDICA TAMBIEN  QUE SE VALIDO CON BYRON RODRIGUEZ DE BO IP QUE LOS NIVELES ESTAN EN RANGO SALAMÁ A CELD,1,0,NO BRINDA UFINET,NO BRINDA UFINET,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,TRAMO NO DOCUMENTADO,SALAMÁ A CELDA SANARATE.
12,F5873716,F5873716-003,DATOS,IMS_ACCESO,TELGUA,06/01/2025 11:00:33,06/01/2025 17:02:44,6.04,Guatemala,METROPOLITANA,MVE431 CD MONTE VERDE,tmipuser,06/01/2025 14:37:31,GT - F.O MOVIL,WO - CCR GT,,bryan.sutuj,GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GMIXGTTDN1D1A01A01EPA0_Monte Verde CD MVE431 MVE431 CD MONTE VERDE,CAIDA TOTAL,INCIDENTE DE DATOS PLANTA INTERNA,06/01/2025 10:43:11,06/01/2025 17:02:43,"GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GMIXGTTDN1D1A01A01EPA0_Monte Verde CD MVE431 MVE431 CD MONTE VERDE

Huawei/U2000;7341456
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_no",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,VANDALISMO,FIBRA OPTICA,closed,f,,,,06-JAN-25,"JOSE ESCOBAR INDICA QUE PERSONAL DE FO REPARA HILOS DAÑADOS EN MUFA POR  VANDALISMO  RE HACIENDO 2 FUCIONES  , ATENDIO EQUIPO DE HECTOR QUEZADA Y WILSON ECHEVERRIA  VALIDA CON JOSE PORTILLO DE BO IP M",0,1,14.646707,-90.579558,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,TRAMO NO DOCUMENTADO,MONTE VERDE UR HACIA CD MVE431
13,F5873932,F5873932-003,DATOS,SWITCH,TELGUA,06/01/2025 13:55:40,07/01/2025 07:36:30,17.68,Guatemala,ORIENTE,EL ESTOR UR,tmipuser,06/01/2025 14:07:32,FRONT OFFICE,WO - CCR GT,,jonatan.escobar,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: IESTGTESN1D1B02B11IBM1 | Puerto: GigabitEthernet0/4/0 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,06/01/2025 13:20:08,07/01/2025 07:16:00,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: IESTGTESN1D1B02B11IBM1 | Puerto: GigabitEthernet0/4/0 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.103.91.77
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
M",1,0,3,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,07-JAN-25,"SE REALIZA UNA NUEVA MUFA CON 6 FUSIONES, INDICA JOSE SAZO Y VICTOR MONROY, VALIDA JUAN FUNES DE BO IP.",0,0,15.521790,-89370283,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,EL ESTOR-CGN,
14,F5873954,F5873954-003,DATOS,IMS_ACCESO,TELGUA,06/01/2025 14:22:05,06/01/2025 18:56:11,4.57,Guatemala,METROPOLITANA,AMA201 CD AMATITLAN,tmipuser,06/01/2025 14:36:52,GT - F.O MOVIL,WO - CCR GT,,walfred.rubi,GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GAMAGTADN1D1A01A01EPA0 Amatitlan CD AMA201 AMA201 CD AMATITLAN,CAIDA TOTAL,INCIDENTE DE DATOS PLANTA INTERNA,06/01/2025 14:04:15,06/01/2025 18:56:08,"GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_GAMAGTADN1D1A01A01EPA0 Amatitlan CD AMA201 AMA201 CD AMATITLAN

Huawei/U2000;7341304
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_not_pr",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,06-JAN-25,"GILMAR HERNANDEZ  SE  INSTALO  UN TRAMO DE  100 METROS  DE 12 HILOS   SE COLOCARON 2 CIERRES, ATENDIERON  GRUPO DE  ALEX BOBADILLA, MIGUEL LIMA  CARLOS CASTELLANOS, GERSON OSORIO ,  VALTER RAMOS, ADOL",1,0,14.4828863,-90.6294838,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,TRAMO DE FIBRA DE CENTRAL  AMATITLAN  HACIA MINI DSLAM  AMA
15,F5873975,,CLARO TV,RED HFC,TELGUA,06/01/2025 14:39:44,06/01/2025 20:41:01,6.02,Guatemala,METROPOLITANA,AMATITLAN UR/SALA DE DATOS,ronal.marcos,06/01/2025 14:50:53,GT - F.O VOC,WO - CCR GT,,jonatan.escobar,NODO AMA26-A SEGMENTACIÓN FUERA DE SERVICIO CAÍDA PARCIAL DE NODO,CAIDA PARCIAL,INTERNET_TV_VOZ,06/01/2025 14:39:43,06/01/2025 20:40:59,NODO AMA26-A SEGMENTACIÓN FUERA DE SERVICIO CAÍDA PARCIAL DE NODO,2,0,2,Closed,GT - F.O VOC,omar.zambrano,ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,06-JAN-25,ALEXANDER BOBADILLA SE COMUNICA QUIEN INDIC AQUE SE INSTALAO CABLE DE 12 FO 180  METROS COLOCARON 2 MUFAS Y 24 FUSIONES VALIDA OMAR ZAMBRANO DEL VOC,50,0,14.4832976,-90.6288808,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,*AMATITLAN UR HACIA AMA26 HACIA RECIDENCIAL LOS ESPARRAGOS*
16,F5874040,F5874040-003,CONMUTACION,IMS_ACCESO,TELGUA,06/01/2025 15:43:55,07/01/2025 02:56:11,11.2,Guatemala,ORIENTE,LA ERMITA SHELTER,tmipuser,06/01/2025 16:32:48,GT - F.O MOVIL,WO - CCR GT,,jonatan.escobar,"HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7341595"" PTP ""/rack=1/shelf=0/slot=8/domain=UNKNOWN/port=0""",CAIDA TOTAL,INCIDENTE CONMUTACION,06/01/2025 15:28:51,07/01/2025 00:53:25,"ManagedObject: HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7341595"" PTP ""/rack=1/shelf=0/slot=8/domain=UNKNOWN/port=0""
AddText: GT - FALLA DE PASO DE ABONADO POR PERDIDA DE SENAL DE PUERTO OPTICO EN MSAN MA5603T H802X2CS Frame=0, Slot=8, Subslot=65535, Port=0 M00_UCMIGTEM_LA_ERMITA;/rack=1/shelf=0/",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,07-JAN-25,"INFORMA FRANCISCO TORRES QUE SE CIERRE, SE ENCONTRO DAÑO EN MUFA POR INSECTOS , SE CAMBIO LA MUFA Y SE REICIEERON LOS 24 EMPALMES.",0,1,14.517431,-89.466729,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,TRAMO NO DOCUMENTADO,LA QUESERA - MSAN LA ERMITA
17,F5874742,F5874742-003,MOVIL,BTS,TELGUA,07/01/2025 09:12:42,07/01/2025 14:45:37,5.55,Guatemala,CENTRAL,WG3849_EL_TABLON_LAS_DELICIAS_POSTE,tmipuser,07/01/2025 09:25:29,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,"RADIOBASE_HUAWEI .""WG3849_EL_TABLON_LAS_DELICIAS_POSTE_ID_WG3849""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,07/01/2025 09:02:26,07/01/2025 12:56:35,"ManagedObject: RADIOBASE_HUAWEI .""WG3849_EL_TABLON_LAS_DELICIAS_POSTE_ID_WG3849""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG3849 CRITICIDAD BAJO",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,07-JAN-25,"COMENTARIO GENERAL DE CIERRE: SE ENCONTRÓ DAÑO PROVOCADO POR PORTE QUEBRADO Y REVENTÓ LA FIBRA, SE JALO RESERVA DE 1 POSTE Y SE REALIZÓ UN EMPALME DE 12 FUSIONES, SE UTILIZO UNA MUFA FOSC 400A RECICLA",0,1,14.2404491,-90.1210672,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,Calderas - Tablón las delicias
18,F5874930,F5874930-003,MOVIL,BTS,TELGUA,07/01/2025 11:00:28,07/01/2025 14:49:32,3.82,Guatemala,CENTRAL,WG3781_EL_SALAMAR,tmipuser,07/01/2025 11:24:19,GT - F.O MOVIL,WO - CCR GT,,diego.quiroa,"RADIOBASE_HUAWEI .""EL_SALAMAR_ID_WG3781""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,07/01/2025 10:49:46,07/01/2025 13:37:34,"ManagedObject: RADIOBASE_HUAWEI .""EL_SALAMAR_ID_WG3781""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG3781 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,07-JAN-25,FALLA: 5874930 TAREA FO: 5874930-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA:  CELDA EL SALAMAR - CIUDAD PEDRO DE ALVARADO LATITUD DE CORTE DE F. O: 13.874029 LONGITUD DE CORTE DE F.O: -90.096281 REPARAC,0,4,13.874029,-90.096281,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,Celda el Salamar - Ciudad Pedro de Alvarado
19,F5875322,F5875322-004,TRANSMISION,DWDM,TELGUA,07/01/2025 15:32:46,07/01/2025 19:53:22,4.34,Guatemala,OCCIDENTE,QUETZALTENANGO UR,tmipuser,07/01/2025 15:46:46,GT - F.O MOVIL,WO - CCR GT,,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Xela Centro | Puerto: 0-La Floresta/Retalhuleu-4-11AST2-1(RM1/TM1-Dir Retalhuleu)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.108 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: QTZLGTXC,CAIDA TOTAL,DWDM SIN PROTECCION,07/01/2025 15:29:34,07/01/2025 19:31:51,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Xela Centro | Puerto: 0-La Floresta/Retalhuleu-4-11AST2-1(RM1/TM1-Dir Retalhuleu)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.108 Causa Probable: OSC_LOS is declared if the input power is low,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,07-JAN-25,"FIBRA OPTICA MYNOR ENRIQUE CELADA ALEJOS TEL: 58262561, FALLA NO.  5875322 TRAMOS.  FLORESTA HACIA RETALHULEU TIPO DE FALLA. BACKBONE LATITUD.  14.778883 LONGITUD.  -91.4964460 REPARACIÓN PRINCIPAL.",0,1,14.778883,-91.4964460,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,QUETZALTENANGO CENTRO-CENTRAL LA FLORESTA,
20,F5875683,F5875683-003,TRANSMISION,FIBRA OPTICA,TELGUA,07/01/2025 21:47:17,08/01/2025 01:08:38,3.36,Guatemala,CENTRAL,CHIMALTENANGO CTRAL,tmipuser,07/01/2025 22:05:23,GT - F.O MOVIL,WO - CCR GT,,mynor.adqui,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM01/CHMLGTCMHM5/TCPNGTTPHM0_S1""",CAIDA TOTAL,CORTE DE FIBRA,07/01/2025 21:47:14,08/01/2025 00:57:50,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM01/CHMLGTCMHM5/TCPNGTTPHM0_S1""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM01/CHMLGTCMHM5/TCPNGTTPHM0_S1||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=8839986|friendlyName=01/",3,0,2,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,08-JAN-25,"FIBRA OPTICA FALLAS NO.:  5875683 TAREA DE FO 5874683-002 TIPO DE FALLA: ACCESO *TRAMO DE FIBRA:*STM1   CHIMALTENANGO - UR TCPAN LATITUD DE CORTE DE F. O:  14.7621593, LONGITUD DE CORTE DE F.O:  -90.9",1,0,14.7621593,-90.9837173,ACCESO,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,CHIMALTENANGO-TECPAN,
21,F5876392,F5876392-003,DATOS,SWITCH,TELGUA,08/01/2025 11:18:50,09/01/2025 15:55:10,28.61,Guatemala,METROPOLITANA,TORRE ZONA 08,tmipuser,09/01/2025 08:43:08,FRONT OFFICE,WO - CCR GT,,yensis.calgua,Mnemonico/NE No en DB || Torre_Cafe || =InterfaceDown || GigabitEthernet9/11 || down ||  ||  || TORRE ZONA 08 || 10.184.12.7,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,08/01/2025 11:08:34,09/01/2025 15:26:19,"Mnemonico/NE No en DB || Torre_Cafe || =InterfaceDown || GigabitEthernet9/11 || down ||  ||  || TORRE ZONA 08 || 10.184.12.7



CTC Stand Alone - MSAN CELDA PARROQUIA , omkState down
           ::::RAW DATA::::
            omkId = 677eb16db4235904d08043b8
            omkTime = 1736356114",1,0,2,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,09-JAN-25,JOSE ESCOBAR INDICA QUE SE INSTALAN 100 MTS DE CABLE OPTICO DE 48 HILOS SE REALIZAN 96 FUSIONES Y SE INSTALAN DOS MUFAS 450 TRABAJO EN EL LUGAR EL GRUPO DE BYRON GASPARICO Y ROBERTO ESTRADA VALIDA MAU,1,0,14.651818,-90.511039,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,TRAMO NO DOCUMENTADO,MSAN _PARROQUIA XT HACIA NODO TORRE CAFE
22,F5876479,F5876479-003,MOVIL,BTS,TELGUA,08/01/2025 12:14:17,08/01/2025 20:45:57,8.53,Guatemala,OCCIDENTE,WG2450_CUILCO,tmipuser,08/01/2025 12:39:31,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,yensis.calgua,"RADIOBASE_HUAWEI .""CUILCO_ID_WG2450""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,08/01/2025 12:03:51,08/01/2025 18:53:19,"ManagedObject: RADIOBASE_HUAWEI .""CUILCO_ID_WG2450""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL2R,  ---SITIO FUERA POR TRANSMISION WG2450 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,julio.barrera,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,08-JAN-25,"HUBER GOMEZ INDICA QUE SE  ENCONTRO DAÑO POR SABOTAJE Y SE CORRIO RESERVA A 4 POSTES Y SE HIZO UN EMPALME DE 48 FUSIONES, SE INSTALA UNA MUFA COMXCOP Y SE UTILIZARON 48 TERMOCONTRAIBLES CONFIRMA ENLAC",0,9,15.417715,-91.920810,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,COLOOTENANGO HACIA CUILCO
23,F5876607,F5876607-003,DATOS,ROUTER,TELGUA,08/01/2025 13:36:25,08/01/2025 18:34:58,4.98,Guatemala,CENTRAL,EL SALAMAR CELDA,tmipuser,08/01/2025 13:52:46,FRONT OFFICE,WO - CCR GT,,jonatan.escobar,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: JMOYGTSLN1T1A01A30ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,08/01/2025 13:14:20,08/01/2025 17:02:17,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: JMOYGTSLN1T1A01A30ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.2.30
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Descr",1,0,2,Closed,FRONT OFFICE,william.iquite,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,08-JAN-25,"COMENTARIO GENERAL DE CIERRE: SE LOCALIZO DAÑO EN ODF HILOS ROTO POR HORMIGAS, SE REHIZO FUSIÓN EN ODF. SE UTILIZO 1 TERMOENCOGIBLE 60MM, TRABAJARON EN EL LUGAR POR PARTE DE FO HECTOR ESQUIVEL Y KEVIN",0,4,13.875299,-90.095976,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,PEDRO DE ALVARADO UR-SALAMAR,
24,F5876649,F5876649-002,MOVIL,NODO B,TELGUA,08/01/2025 13:57:44,08/01/2025 22:11:15,8.23,Guatemala,METROPOLITANA,SANTA ROSALIA XT,bernie.cubur,08/01/2025 16:51:30,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,bryan.sutuj,4G-LTE FUERA DE SERVICIO ENODEB NAME: LG1147 - LG1147_SANTA_ROSALIA_XT,CAIDA TOTAL,SECTOR O RADIO CON DAÑO,08/01/2025 13:57:43,08/01/2025 21:44:30,4G-LTE FUERA DE SERVICIO ENODEB NAME: LG1147 - LG1147_SANTA_ROSALIA_XT,1,0,2,Closed,GT - F.O MOVIL,julio.barrera,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,08-JAN-25,"JOSE ESCOBAR INDICA QUE SE INSTALA 50 MTS DE FIBRA OPTICA, HACIENDO 2 EMPALMES, TRABAJO EL GRUPO DE BYRON GASPARICO.  SE PROCEDE A CIERRE.",0,1,14.579909,-90.471563,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,MONTE BELLO - SANTA ROSALIA XT
25,F5876920,F5876920-001,PLANTA EXTERNA,CABLE DE COBRE,TELGUA,08/01/2025 17:44:55,01/02/2025 05:02:10,563.29,Guatemala,ORIENTE,COBAN UR,philipe.matute,31/01/2025 22:10:52,FRONT OFFICE,WO - CCR GT,WO - UFINET,roger.funes,GANANCIA GT_COBAN - GT_SALAMA,RENDIMIENTO,BAJO AISLAMIENTO,08/01/2025 17:44:35,01/02/2025 04:53:00,GANANCIA GT_COBAN - GT_SALAMA,4,0,3,Closed,FRONT OFFICE,josea.corado,HARDWARE,HARDWARE,closed,f,,,,01-FEB-25,DIETER LEAL INDICA QUE EL ENLACE PRESENTABA PERDIDAS Y SE CAMBIO A FIBRA CERTIFICADA DE SALAMA HACIA LA CUMBRE A UN ENLACE NUEVO PERO POR LA GENTE DE BO IP SIGUE VIENDO YA QUE TUVO UNA MEJORIA EN LOS,0,0,15.035929,-90.216457,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,SALAMA UR HACIA LA CUMBRE SANTA ELENA
26,F5877713,F5877713-002,TRANSMISION,DWDM,TELGUA,09/01/2025 09:51:49,09/01/2025 14:16:57,4.42,Guatemala,OCCIDENTE,SACAPULAS,tmipuser,09/01/2025 10:42:02,FRONT OFFICE,WO - CCR GT,WO - UFINET,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sacapulas | Puerto: 0-Huehuetenango/ Coban-6-11AST2-2(RM2/TM2 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.42 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: KSACGTSA,CAIDA TOTAL,DWDM SIN PROTECCION,09/01/2025 09:47:07,09/01/2025 14:10:47,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sacapulas | Puerto: 0-Huehuetenango/ Coban-6-11AST2-2(RM2/TM2 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.42 Causa Probable: OSC_LOS is declared if the input power is lower than th,1,0,2,Closed,FRONT OFFICE,william.iquite,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,09-JAN-25,"SE ENVIA A CIERRE  SEGMENTO OPERATIVO CON PARAMETROS EN NORMA , COMENTARIO DE UFINET 09/01/2025 12:44 PM ESTIMADO CLIENTE, NOS COMUNICAMOS CON USTED PARA INFORMARLE QUE CLARO CONFIRMA SERVICIO OPERATI",1,0,NO BRINDA UFINET,NO BRINDA UFINET,BACKBONE,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES,SACAPULAS-COBAN_UFINET,
27,F5877840,F5877840-003,MOVIL,BTS,TELGUA,09/01/2025 11:04:20,09/01/2025 18:10:40,7.11,Guatemala,METROPOLITANA,WG1147_SANTA_ROSALIA_XT,tmipuser,09/01/2025 13:28:40,GT - F.O MOVIL,WO - CCR GT,,walfred.rubi,"RADIOBASE_HUAWEI .""SANTA_ROSALIA_XT_ID_WG1147""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,09/01/2025 10:53:31,09/01/2025 17:05:21,"ManagedObject: RADIOBASE_HUAWEI .""SANTA_ROSALIA_XT_ID_WG1147""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG1147",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,VANDALISMO,FIBRA OPTICA,closed,f,,,,09-JAN-25,"JOSE ESCOBAR INDICA QUE SE UBICO DAÑO POR SABOTAJE SE INSTALAN 150 MTRS DE CABLE OPTICO , 2 EMPALMES DE 12 FUCIONES C/U ATIENDE GRUPO DE LEISER ALARCON  TRAMO NO UBICADO SE DEJA CAPTURA EN ADJUNTOS  S",1,0,14.580332,-90.471923,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,SANTA_ROSALIA_XT_ID_WG1147 HACIA MONTE BELLO UR
