recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
11,F4867878,,RECLAMO MASIVO,TV,CLARO EL SALVADOR,02/01/2023 21:09:57,03/01/2023 11:32:32,14.38,El Salvador,OCCIDENTAL SV,FIX-EL PALMAR VIDEO HUB HFC,jonathan.lainez,03/01/2023 11:25:43,SV - F.O VOC,WO - PX TRONCALES OCCIDENTE_SV,,roberto.montesp,SI | EL PALMAR | CAIDA TOTAL  NOD PAH-74 | PX-OCCIDENTE,CAIDA TOTAL,HFC,02/01/2023 21:09:26,03/01/2023 10:30:00,SI | EL PALMAR | CAIDA TOTAL  NOD PAH-74 | PX-OCCIDENTE,2,0,2,Closed,SV - F.O VOC,roberto.montesp,CORTE FIBRA OPTICA,DANO FIBRA OPTICA,closed,f,,,,03-JAN-23,NODOS OPERATIVOS /ACCIONES: CAMBIO 150 METRO FIBRA SANTA ANA NORTE// 2 EMPALMES DE 12 FIBRAS// TECNICO FO.. JORGE CHINCHILLA,0,0,,,ACCESO,SI,,,,
12,F4868116,F4868116-002,DATOS,SWITCH,TELGUA,03/01/2023 08:27:20,03/01/2023 15:20:41,6.89,Guatemala,ORIENTE,CAMOTAN Y JOCOTAN CELDA,tmipuser,03/01/2023 08:35:27,GT - F.O MOVIL,WO - CCR GT,,estefany.roldan,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: UJOCGTJAN1W1A02A25ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,03/01/2023 08:07:11,03/01/2023 15:15:02,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: UJOCGTJAN1W1A02A25ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.0.67
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mne",1,0,3,Closed,GT - F.O MOVIL,diego.taguite,VENTANA DE MANTENIMIENTO,FIBRA OPTICA,closed,f,,,,03-JAN-23,"-*-* JORGE PERALTA  SE ENCONTREO ATENUANCION A 2.099 KM SE BAJO LA MUFA Y SE REMPLAZO EL HILO DE LA MISMA (ENLACE DE UFINET ) , S*--*",0,0,NO BRINDAN,NO BRINDAN,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.4 CAMBIO DE CORDON OPTICO O PIGTAIL MONOMDO DE CUALQUIER T,,
13,F4868571,F4868571-001,DATOS,ROUTER,TELGUA,03/01/2023 14:38:42,03/01/2023 17:17:52,2.65,Guatemala,METROPOLITANA,EL CARMEN UR,tmipuser,03/01/2023 14:53:17,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTECN1D2A11B02EIM2 | Puerto: GigabitEthernet6/0/1 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,03/01/2023 14:30:08,03/01/2023 17:13:55,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTECN1D2A11B02EIM2 | Puerto: GigabitEthernet6/0/1 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.9
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemon",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JAN-23,RUDY SIPAQUE INDICA QUE SE CONTABA CON HILO DESCONECTADO SE PROCEDE A FUCIONAR RESTABLECIENDO SERVICIO VALIDA ENLACE JOSE PORTILLO DE BO IP TRAMO EL CARMEN UR HACIA MONTE MARIA  NOC REGIONAL CIERRE FA,1,10,14.587224,-90.56126,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
14,F4868640,F4868640-003,TRANSMISION,FIBRA OPTICA,TELGUA,03/01/2023 15:22:44,04/01/2023 01:54:35,10.53,Guatemala,METROPOLITANA,EDIFICIO CENTRAL,tmipuser,03/01/2023 15:55:43,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"RMDOMAIN .Alcatel_1354_General PATH ""1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4""",CAIDA TOTAL,CORTE DE FIBRA,03/01/2023 15:17:18,04/01/2023 01:54:32,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|1/SM16/GNCYGTAJN2T1H1N0/GSTTGTGTHM0_A4/A4||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=6597136|fr",1,0,2,Closed,FRONT OFFICE,bernie.cubur,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,04-JAN-23,"INFORMA JOSE ESCOBAR QUE SE CIERRE  SE INSTALARON 200 MTS DE CABLE OPTICO 96 FUSIONES, TRABAJO EN LUGAR IVAN ALARCON, ARTURO ISAGUIRRE, ARIEL CHACON  ROBERTO ESTRADA  Y DANIEL GAMEZ.  VALIDA DE BO TX",1,0,14.7449920,-90.2552630,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,CC_CELASA_GT_GUASTATOYA_3G,
15,F4868752,F4868752-002,TRANSMISION,FIBRA OPTICA,TELGUA,03/01/2023 16:57:07,03/01/2023 21:29:14,4.54,Guatemala,METROPOLITANA,GUARDA VIEJO ABAJO,javier.castillo,03/01/2023 17:07:52,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,SIGUIENTE ENLACE QUE SE ENCUENTRA DOWN AMX-2 || INC || APRLINE || GUARDA VIEJO - PUERTO SAN JOSE ||,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,03/01/2023 16:57:05,03/01/2023 21:29:12,SIGUIENTE ENLACE QUE SE ENCUENTRA DOWN AMX-2 || INC || APRLINE || GUARDA VIEJO - PUERTO SAN JOSE || 2023010375000087,2,0,Falla con Afectación,Closed,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-JAN-23,"SEGUN CONFIRMA HASLLER VIA WHATSAPP: ""SE UBICÓ DAÑO OCASIONADO POR CAMIONES CAÑEROS, SE PROCEDIÓ A INSTALAR TRAMO DE 150 MTS PARA HACER 2 EMPALMES DE 48FO, SE INSTALÓ 1 POSTE POR REEMPLAZO DE POSTE CH",1,0,14.025639,-90.885872,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CENTRAL PUERTO SAN JOSE-SANTA ROSA SAN JOSE,
16,F4869718,F4869718-002,DATOS,ROUTER,TELGUA,04/01/2023 15:17:50,04/01/2023 22:06:01,6.8,Guatemala,OCCIDENTE,AEROPUERTO QUETZALTENANGO CELDA,tmipuser,04/01/2023 16:12:44,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: QTZLGTAQN1W1A02AA2ENM2 | Puerto: GigabitEthernet0/2/5 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,04/01/2023 15:00:53,04/01/2023 21:08:22,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: QTZLGTAQN1W1A02AA2ENM2 | Puerto: GigabitEthernet0/2/5 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.178.65.1
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",1,0,2,Closed,FRONT OFFICE,juan.guillen,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,04-JAN-23,"OSCAR RODAS INDICA QUE SE CORRIO 20 MTS DE RESERVA, SE INSTALO 1 MUFA TYCO, SE REALIZARON 24 FUSIONES, TRABAJO CON MANOLO RAMOS Y OSCAR VALDEZ.  CORTE PROVOCADO POR CAIDA DE POSTE.",176,1,14.874575,-91.489116,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
17,F4870211,F4870211-002,TRANSMISION,RADIOS SDH,TELGUA,05/01/2023 06:58:35,05/01/2023 14:32:14,7.56,Guatemala,OCCIDENTE,COATEPEQUE CELDA,alejandro.rodriguez,05/01/2023 07:21:22,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marcos.balsells,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN EL GESTOR ZTE ENTRE COATEPEQUE - TAPACHULA,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,05/01/2023 06:58:19,05/01/2023 14:19:10,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN EL GESTOR ZTE ENTRE COATEPEQUE - TAPACHULA,2,0,3,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,05-JAN-23,"SE LE LLAMA OSCAR RODAS PARA INFORMARLE QUE UFINET SOLICITO VALIDACION DE SERVICIOS VIA WATSSAP  POR CONTRA CON TRABAJOS CONCLUIDOS  , SOLICITA SE ENLACE CON BO TX  ATIENDE PHILIPE MATUTE QUIEN VALIDA",0,0,UFINET NO BRINDA,UFINET NO BRINDA,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
18,F4870774,F4870774-002,DATOS,ROUTER,TELGUA,05/01/2023 14:07:31,05/01/2023 20:10:22,6.05,Guatemala,ORIENTE,RIO GRANDE CELDA,tmipuser,05/01/2023 14:23:41,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: UQUEGTRGN1T1A01A37YOM1 (CELDA RIO GRANDE 1302) | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,05/01/2023 13:52:01,05/01/2023 20:10:21,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: UQUEGTRGN1T1A01A37YOM1 (CELDA RIO GRANDE 1302) | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.0.83
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device t",1,0,2,Closed,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,05-JAN-23,"INFORMA FRANCISCO TORRES QUE SE JALO RESERVA DE 30 MTS DE REALIZAN 12 FUCIONES CORTE DEBIDO A ACCIDENTE DE TRANSITO, TRABAJO HANS BARRIOS LUIS RODRIGUEZ Y OSCAR RIOS",0,1,14.770291,-89.502126,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CC_EXPORTADORA_RIO_GRANDE_SV_EL_PEDREGAL,
19,F4871633,F4871633-001,DATOS,SWITCH,TELGUA,06/01/2023 10:00:04,06/01/2023 16:58:31,6.97,Guatemala,OCCIDENTE,XAB FLORENCIA CELDA,tmipuser,06/01/2023 11:23:59,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: QCOLGTXIN1W1A01A05ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,06/01/2023 09:40:04,06/01/2023 15:38:16,"GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: QCOLGTXIN1W1A01A05ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.105.51.95
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Se ha detectado una falla en u",1,0,3,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,06-JAN-23,CARLOS RODAS INDICA QUE SE CAMBIO PICTAILS EN AMBOS SITIOS  Y SE REALIZARON 4 FUCIONES ATIENDE CARLO MAZARIEGOS Y CARLOS GODINES VALIDA ENLACE BYRON RODRIGUEZ DE BO IP  TRAMO CELDA XAB Y FINCA FLORENC,0,0,14.6564270,-91.7727990,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
20,F4872738,F4872738-002,DATOS,SWITCH,TELGUA,07/01/2023 11:53:33,07/01/2023 18:36:17,6.71,Guatemala,OCCIDENTE,TIERRAS DEL PUEBLO CELDA,tmipuser,07/01/2023 14:12:15,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,walfred.rubi,Guatemala || MZTNGTTPN1T1A01A16YOM1 || =NodeDown ||  || down ||  ||  || TIERRAS DEL PUEBLO CELDA || 10.72.36.154,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,07/01/2023 11:46:39,07/01/2023 18:36:16,"Guatemala || MZTNGTTPN1T1A01A16YOM1 || =NodeDown ||  || down ||  ||  || TIERRAS DEL PUEBLO CELDA || 10.72.36.154

Ping failed: fping reported 100% ping loss, omkState down
           ::::RAW DATA::::
            omkId = 63b9b05cb42359344e55ae8c
            omkTime = 1673113599
            omkDate =",1,0,2,Closed,GT - F.O MOVIL,julio.barrera,FALLA DE RED COMERCIAL,FUERZA Y CLIMA,closed,f,,,,07-JAN-23,SE OBSERVA ENLACE RECUPERADO EN RANGO   <MZTNGTCUN1W1A01AA2YOM1>DIS INTERFACE DES | IN 2/4 INTERFACE                   DESCRIPTION GE0/2/4                     NNI_L2A_SW_10.72.36.154 _GI0/2/5_FO_G_CEL,0,1,14.524879,-91.517431,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,WG1526G1900,
21,F4873253,F4873253-002,DATOS,SWITCH,TELGUA,08/01/2023 07:31:27,08/01/2023 13:24:51,5.89,Guatemala,CENTRAL,NUEVA PROVIDENCIA TIQUISATE CELDA,tmipuser,08/01/2023 07:47:24,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,Guatemala || ETIQGTNPN1W1C01A25YOM1 || =NodeDown ||  || down ||  ||  || NUEVA PROVIDENCIA TIQUISATE CELDA || 10.72.40.163,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,08/01/2023 07:20:59,08/01/2023 12:13:26,"Guatemala || ETIQGTNPN1W1C01A25YOM1 || =NodeDown ||  || down ||  ||  || NUEVA PROVIDENCIA TIQUISATE CELDA || 10.72.40.163

Ping failed: fping reported 100% ping loss, omkState down
           ::::RAW DATA::::
            omkId = 63bac397b4235911046dc8fa
            omkTime = 1673184059
            o",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,08-JAN-23,"COMENTARIO GENERAL DE CIERRE: SE LOCALIZO DAÑO CAUSADO POR FRICCIÓN CONTRA ÁRBOL, SE CORRIO UNA RESERVA DE 3 POSTES ANTES Y SE REALIZÓ UN EMPALME DE 12 FUSIONES, SE INSTALO 1 MUFA 3M S4 RECICLADA, 12",1,0,14.319547,-91.381867,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,CENTRAL TIQUISATE-FINCA NUEVA PROVIDENCIA,
22,F4873255,F4873255-002,DATOS,ROUTER,TELGUA,08/01/2023 07:35:32,08/01/2023 15:52:34,8.28,Guatemala,METROPOLITANA,SANTA LUISA UR,tmipuser,08/01/2023 08:14:27,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,estefany.roldan,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: GNCYGTSLN1D1B04A081BM1 | Puerto: GigabitEthernet0/3/1 Interfaz Generica,INTERMITENCIA,DESCONFIGURADO,08/01/2023 07:30:18,08/01/2023 15:19:00,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: GNCYGTSLN1D1B04A081BM1 | Puerto: GigabitEthernet0/3/1 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.31.225.55
Causa Probable: 
Descripcion de Alarma (ESP): Descripcion en Espanol NO proporcionada. 
Mnem",1,0,Falla sin Afectación,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,08-JAN-23,"MARCO TULIO PEREZ INDICA QUE HENDERSON IRIAS  DE BO IP OPERATIVO ATN    Y REDUNDANCIA   UFINET ATIENDE FALLA NO BRINDA MAYOR DATA PARA CIERRE DE FALLA S SOLO INDICA TENDERÁ TRAMO Y 2 CAJAS DE EMPALME,",0,0,UFINET NO BRINDA,UFINET NO BRINDA,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
23,F4873838,F4873838-001,DATOS,SWITCH,TELGUA,09/01/2023 08:34:48,09/01/2023 15:50:05,7.25,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,09/01/2023 08:44:49,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,Guatemala || IPBAGTPBN1D1IGM6 || =InterfaceDown || GigabitEthernet0/18 || down ||  ||  || PUERTO BARRIOS UR || 10.72.43.7,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,09/01/2023 08:30:35,09/01/2023 14:31:04,"Guatemala || IPBAGTPBN1D1IGM6 || =InterfaceDown || GigabitEthernet0/18 || down ||  ||  || PUERTO BARRIOS UR || 10.72.43.7

Interface Down, omkState down
           ::::RAW DATA::::
            omkId = 63bc2566b4235953e246a92f
            omkTime = 1673274635
            omkDate = 
            omkNod",1,0,2,Closed,FRONT OFFICE,juan.guillen,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,09-JAN-23,"KENNET BROWN  INDICA QUE  SI INSTALA 235 METROS DE FO  2 MUFAS NUEVAS  SE REALIZARON 2 SUBIDAS DE CANALIZACION   24 FUCIONES  EN C/MUFA  TAMBIEN SE INSTALARON 4 POSTES DE MADERA DE 25"" EN CONJUNTO EL",1,2,15.70.91,-88.59.04,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
24,F4874405,F4874405-001,TRANSMISION,FIBRA OPTICA,TELGUA,09/01/2023 15:53:42,09/01/2023 21:31:53,5.64,Guatemala,CENTRAL,BARBERENA UR,tmipuser,09/01/2023 16:19:37,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,rodriguez.brayan,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)""",CAIDA TOTAL,CORTE DE FIBRA,09/01/2023 15:50:22,09/01/2023 20:19:24,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM16/OBARGTBAN1T1H4N5/UCHIGTCHN1T1H4N1_A49(UFINET)||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|c",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,09-JAN-23,INFORMA  DANILO PEREZ INDICA QUE SE TENIA CORTE DE FIBRA  PERSONAL DE  UFINET REALIZO  REPARACIONES  Y  SE CONFIRMO  LOS  ENLACES CON   FERNANDO  ESCOBAR  DE  GESTION  TX  VERIFICANDO QUE LOS  ENLACE,0,1,NO SE TIENE INFORMACION POR PARTE DE UFINET,NO SE TIENE INFORMACION POR PARTE DE UFINET,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,BARBERENA -EL PINO SANTA ROSA,
25,F4875220,F4875220-003,TRANSMISION,FIBRA OPTICA,CLARO_XT,10/01/2023 11:17:11,10/01/2023 20:48:31,9.52,Guatemala,ORIENTE,PIEDRA DE CAL XT CELDA,christopher.reyes,10/01/2023 11:26:56,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,PERDIDA DE SEÑAL A NIVEL DWDM 1353NM XT ENTRE PIEDRA DE CAL - RIO HONDO,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,10/01/2023 11:17:09,10/01/2023 19:45:13,PERDIDA DE SEÑAL A NIVEL DWDM 1353NM XT ENTRE PIEDRA DE CAL - RIO HONDO,2,0,Falla con Afectación,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,10-JAN-23,JESUS MARROQUIN INDICA QUE PESONAL DE TELXIUS REPARO LA FIBRA DEJANDO TODO OK. CONFIRMA ELDER ORDOÑEZ Y EMILIO COYOY DE BO TX.  POR LO QUE SOLICITA CIERRE.  NOC REGIONAL CIERRE FALLA: F4875220 FECHA D,1,0,NO BRINDAN DATOS.,NO BRINDAN DATOS.,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
26,F4875598,F4875598-003,DATOS,SWITCH,TELGUA,10/01/2023 17:19:04,11/01/2023 16:05:47,22.78,Guatemala,ORIENTE,FINCA BONANZA CELDA,tmipuser,10/01/2023 17:38:53,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marcos.balsells,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A09YOM1 (FINCA BONANZA ID 1372) | Puerto: GigabitEthernet0/2/4 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,10/01/2023 16:58:56,11/01/2023 15:48:56,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A09YOM1 (FINCA BONANZA ID 1372) | Puerto: GigabitEthernet0/2/4 Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.224.9
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Mo",1,0,3,Closed,FRONT OFFICE,juan.guillen,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,11-JAN-23,"INMER VALLADARES EN CONJUNTO CON ERICK HERNANDEZ Y JULIO CASTELLANOS SOLICITAN EL CIERRE INDICAN QUE BAJO ATENUACION  LOCALIZADA A 2.1 KM DE EL TAMARINDO CELDA HACIA FINCA BONANZA  , TAMBIEN LIMPIEZA",0,0,16.408779,-90.136093,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,,
27,F4876241,F4876241-001,DATOS,ROUTER,,11/01/2023 10:24:25,11/01/2023 15:27:04,5.04,Guatemala,CENTRAL,ANTIGUA GUATEMALA UR,tmipuser,11/01/2023 10:44:47,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: ANGTGTANN1B1B03B02EIM2 | Puerto: GigabitEthernet6/1/4 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,11/01/2023 10:13:37,11/01/2023 15:25:28,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: ANGTGTANN1B1B03B02EIM2 | Puerto: GigabitEthernet6/1/4 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.29
Causa Probable: 
Descripcion de Alarma (ESP): Descripcion en Espanol NO proporcionada. 
Mn",1,0,2,Closed,FRONT OFFICE,juan.guillen,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,11-JAN-23,"FREDY PIXOLA (FIBRA) SE CORRIO 80MTS FIBRA DE 12. SE HICIERON 2 EMPALMES, MUFA FOX 450.. EN EL OTRO EXTREMO 1 MUFA L5. CODIGO 3.3.4 LONGITUD : 14.541655 LATITUD: -90.724388 TRAMO:  ANTIGUA GUATEMALA,",1,0,-90.724388,14.541655,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",ANTIGUA GUATEMALA-SAN CRISTOBAL EL ALTO,
